99,24735.80,
99,15815.61,右支气管肺癌
99,5659.99,胫骨骨折
99,5466.19,上呼吸道感染
99,4534.00,原发性高血压
99,4479.39,头晕和眩晕
99,4460.21,早期胃癌
99,3375.85,慢性支气管炎急性发作
99,2991.30,冠状动脉供血不足
99,2902.70,脑动脉硬化
99,2216.90,尿道结石
99,1877.86,头痛
99,1792.56,眩晕
99,1442.86,脑血管供血不足
99,838.40,冠心病心律失常型
44,3653.01,外耳道肉芽肿
27,931.90,
20,583.35,
17,23966.65,
16,48230355.48,腰椎间盘突出
16,47770091.32,恶性肿瘤放（化）治疗
16,46307466.75,肺部感染
16,40489003.40,脑梗死
16,32275856.03,慢性阻塞性肺病伴急性加重
16,27429814.72,高血压病
16,27406293.48,慢性支气管炎
16,27204356.73,冠状动脉粥样硬化性心脏病
16,24995306.46,精神分裂症
16,23015440.16,急性支气管炎
16,22086729.23,慢性阻塞性肺病
16,21911603.89,冠心病
16,19193680.13,慢性胃炎
16,18975548.67,胆囊结石
16,17937737.86,股骨骨折
16,17564753.25,脑出血
16,17039435.57,
16,16672803.92,冠心病心律失常型
16,16501476.03,糖尿病
16,16298727.93,肺炎
16,16056683.33,慢性支气管炎伴肺气肿
16,15402985.71,关节炎
16,15096436.59,混合痔
16,14870616.51,肺恶性肿瘤
16,14794194.80,白内障
16,14504358.43,神经根型颈椎病
16,14425798.72,风湿性心脏病
16,14391840.02,骨折
16,13878942.77,输尿管结石
16,12037415.13,支气管肺炎
16,11970419.31,2型糖尿病
16,11938198.31,急性上呼吸道感染
16,11611281.20,急性胰腺炎
16,11436663.80,肾结石
16,11101387.17,腹痛
16,10505786.91,乳腺恶性肿瘤
16,10262663.43,腰椎骨折
16,10105340.71,肺气肿
16,9708344.98,骨质增生
16,9559338.47,高血压脑出血
16,9203852.43,肺癌病
16,9013738.34,支气管炎
16,8669060.96,直肠恶性肿瘤
16,8604890.45,腰椎椎管狭窄
16,8429562.93,混合型颈椎病
16,8270669.57,急性阑尾炎
16,8252465.37,前列腺增生
16,8217963.80,慢性肾衰竭
16,8171369.22,腹股沟斜疝
16,8045037.68,高血压3级
16,7820426.79,后循环缺血
16,7386699.50,带状疱疹
16,7222596.62,骨质疏松
16,7063790.45,充血性心力衰竭
16,7045454.14,老年性白内障
16,6974867.74,多发性脑梗死
16,6772369.73,肺结核
16,6559545.43,宫颈恶性肿瘤
16,6454040.41,肱骨骨折
16,6432683.16,新生儿肺炎
16,6409058.47,胃炎
16,6296305.55,胃肠炎
16,5922266.09,腔隙性脑梗死
16,5884835.11,桡骨骨折
16,5697292.57,胫骨骨折
16,5648552.28,脑动脉供血不足
16,5576383.85,慢性肺源性心脏病
16,5546791.78,食管恶性肿瘤
16,5526286.03,动脉瘤
16,5472351.52,神经根型腰椎病
16,5322537.50,腹股沟疝
16,5260059.08,女性盆腔炎
16,5165522.00,肝癌病
16,5159832.36,子宫平滑肌瘤
16,5133234.73,早产儿
16,5115633.02,2型糖尿病伴多并发症
16,5108877.35,肝硬化
16,5064073.49,新生儿高胆红素血症
16,5059888.88,肝恶性肿瘤
16,5011595.83,肠梗阻
16,4963991.82,急性心肌梗死
16,4812561.01,头晕和眩晕
16,4807435.17,急性扁桃体炎
16,4686731.28,股骨头无菌性坏死
16,4456532.97,肋骨骨折
16,4410479.11,特指急性胃炎
16,4367423.24,急性女性盆腔炎
16,4261496.96,眩晕综合征
16,4220250.67,膝关节病
16,4159491.39,急性胆囊炎
16,4156296.65,胸椎骨折
16,4145445.40,取除骨折内固定装置
16,4072600.39,类风湿性关节炎
16,4057537.67,病毒性肺炎
16,4008709.76,脑血管意外
16,4003589.97,肺肿瘤
16,3993919.83,脑血管病
16,3939283.31,股骨颈骨折
16,3932268.24,结肠息肉
16,3929223.66,消化道出血
16,3859158.65,1型糖尿病
16,3825923.92,子宫肌瘤手术
16,3801093.18,颈椎间盘突出
16,3746341.72,先天性心脏病
16,3695587.72,直肠肿瘤
16,3688239.98,支气管哮喘，非危重
16,3673676.83,泌尿道感染
16,3670032.06,高血压2级
16,3639472.54,腰椎滑脱
16,3588025.16,上消化道出血
16,3552455.48,锁骨骨折
16,3545805.47,慢性鼻窦炎
16,3540082.43,胆囊结石伴慢性胆囊炎
16,3539607.38,病毒性肝炎
16,3529012.97,糜烂性胃炎
16,3509100.23,蛛网膜下腔出血
16,3434322.63,脊椎病
16,3369500.38,慢性精神分裂症
16,3363124.54,急性化脓性扁桃体炎
16,3361947.03,肛周脓肿
16,3312899.17,结肠恶性肿瘤
16,3289899.49,腰椎退行性病变
16,3263769.73,肩周炎
16,3260771.36,急性化脓性阑尾炎
16,3244878.24,肾积水伴肾结石
16,3220185.22,胆囊结石伴急性胆囊炎
16,3152522.79,骨折病
16,3151228.32,白血病
16,3141168.25,颅内占位性病变
16,3112154.62,肾积水伴输尿管结石
16,3097351.16,脑挫伤
16,3079262.74,高血压性心脏病
16,3030918.35,肾绞痛
16,2984706.20,异位妊娠
16,2968782.23,声带息肉
16,2960552.08,脑梗死后遗症
16,2937592.82,心脏病
16,2895056.26,腰痛
16,2893110.32,眩晕病
16,2862965.50,扩张型心肌病
16,2850801.81,痛风性关节炎
16,2833061.50,骨质疏松伴病理性骨折
16,2796080.68,脑血管供血不足伴短暂性局灶性神经症状
16,2787640.95,下肢动脉硬化闭塞症
16,2739792.04,胃息肉
16,2695150.93,腹膜炎
16,2692332.20,股骨粗隆间骨折
16,2679569.87,中风病
16,2672423.01,鼻咽恶性肿瘤
16,2640338.94,肾功能衰竭的透析治疗
16,2637038.51,子宫腺肌病
16,2630829.54,胆囊炎
16,2624522.44,阻塞性肺气肿
16,2620280.04,胃溃疡
16,2618858.46,慢性浅表性胃炎
16,2592399.24,原发性高血压
16,2589214.39,药物性股骨头坏死
16,2558858.63,心律失常
16,2552052.81,鼻出血
16,2500844.69,胃恶性肿瘤
16,2460758.84,胸腔积液
16,2454479.52,慢性阻塞性肺气肿性支气管炎伴急性加重
16,2441699.50,尿毒症
16,2421215.20,梅尼埃病
16,2411408.46,髌骨骨折
16,2410846.13,卵巢囊肿
16,2407266.72,不完全性肠梗阻
16,2395474.14,呼吸衰竭
16,2381672.96,高血压1级
16,2377929.29,心悸
16,2375559.00,大面积脑梗死
16,2337323.15,半月板损伤
16,2312274.62,血管性头痛
16,2294917.24,全身性骨关节炎
16,2258427.21,急性冠脉综合征
16,2204650.52,梗阻性黄疸
16,2168117.52,支气管哮喘，危重
16,2141844.84,病毒性上呼吸道感染
16,2136748.45,食管癌病
16,2129391.69,肝硬化失代偿期
16,2101297.11,肾病综合征
16,2093178.33,功能障碍性子宫出血
16,2088747.86,卵巢恶性肿瘤
16,2048450.46,脊髓型颈椎病
16,2032724.07,肺心病
16,2027028.74,跟骨骨折
16,1993147.59,大隐静脉曲张
16,1987095.08,系统性红斑狼疮
16,1971717.49,急性白血病
16,1963894.67,颅内损伤
16,1963516.75,短暂性脑缺血发作
16,1955969.15,损伤
16,1930282.89,硬膜下血肿
16,1910575.98,急性髓系白血病
16,1898145.50,慢性心力衰竭
16,1863882.76,胆总管结石
16,1861490.20,慢性阻塞性肺病伴急性下呼吸道感染
16,1853676.96,贫血
16,1843031.75,下肢静脉曲张
16,1828933.62,脑膜瘤
16,1806833.24,乙型肝炎后肝硬化失代偿期
16,1782578.11,脂肪瘤
16,1774479.78,急性上消化道出血
16,1768489.92,支气管扩张
16,1767903.18,颈椎间盘疾患
16,1756699.05,肛瘘
16,1755470.50,创伤后股骨头坏死
16,1755387.63,前列腺恶性肿瘤
16,1739461.80,心脏瓣膜病
16,1734700.12,肾积水伴肾输尿管结石
16,1727065.28,头痛
16,1726862.55,乳腺良性肿瘤
16,1715647.28,甲状腺肿瘤
16,1686751.37,急性肠炎
16,1681429.70,癫痫
16,1671476.13,外踝骨折
16,1660929.13,自发性气胸
16,1646658.03,湿疹
16,1645757.46,椎动脉型颈椎病
16,1641059.61,女性盆腔炎性疾病
16,1638966.55,胫腓骨干骨折
16,1638483.19,直肠息肉
16,1621418.35,风湿性关节炎
16,1606567.31,直肠炎
16,1597922.99,胆管结石
16,1580917.35,肾结石伴输尿管结石
16,1574339.74,咳嗽
16,1564469.46,肥大性鼻炎
16,1562404.42,乙状结肠恶性肿瘤
16,1559534.76,头部内伤病（开放性颅脑损伤）
16,1544480.93,膝关节滑膜炎
16,1542345.31,股骨干骨折
16,1536571.47,慢性乙型病毒性肝炎
16,1534082.59,并发性白内障
16,1529560.95,肺恶性肿瘤个人史
16,1527776.09,肝细胞癌
16,1524395.19,翼状胬肉
16,1510616.11,软组织疾患
16,1507326.81,慢性女性盆腔炎
16,1496417.44,胆囊息肉
16,1494652.88,急性咽喉炎
16,1493444.38,脑梗死个人史
16,1492782.20,发热
16,1492627.99,胆管结石伴胆囊炎
16,1486954.37,胃癌病
16,1483178.94,多发性脑出血
16,1459459.45,慢性前列腺炎
16,1458200.68,甲状腺恶性肿瘤
16,1445904.80,孔源性视网膜脱离
16,1431800.67,癫痫性意识障碍
16,1422586.61,支气管扩张伴感染
16,1414965.28,特指肺源性心脏病
16,1408239.31,新生儿窒息
16,1404336.67,帕金森病
16,1401687.65,尿潴留
16,1390177.43,颈椎骨折
16,1385816.00,腓骨骨折
16,1382551.82,重度贫血
16,1377917.09,慢性肺原性心脏病
16,1360921.76,膀胱结石
16,1359297.87,鼻中隔偏曲
16,1352497.20,食道中上段恶性肿瘤
16,1346393.59,神经炎
16,1311796.61,头部外伤
16,1310069.09,卵巢肿瘤
16,1307064.17,心力衰竭
16,1290006.69,胃穿孔
16,1285794.05,子宫内膜恶性肿瘤
16,1284233.54,肾恶性肿瘤
16,1282182.33,青光眼
16,1268946.10,恶性肿瘤（癌症）
16,1268507.25,冠状动脉性心脏病
16,1258263.60,阑尾炎
16,1257942.11,阵发性室上性心动过速
16,1253932.36,良性高血压
16,1249952.05,缺血性心肌病
16,1243736.33,肝占位性病变
16,1237558.96,下肢深静脉血栓形成
16,1237183.69,痛风
16,1231062.02,2型糖尿病伴并发症
16,1227122.57,(子宫内)避孕装置的放置
16,1226880.76,腱鞘囊肿
16,1218981.41,腰椎不稳定
16,1214995.73,骨折迟延愈合
16,1214225.29,缺铁性贫血
16,1200468.48,冠状动脉粥样硬化
16,1173308.98,单关节炎
16,1161340.03,过敏性紫癜
16,1159958.25,病窦综合征
16,1159949.23,慢性喘息性支气管炎
16,1144032.16,肺占位性病变
16,1143764.36,乳腺肿瘤
16,1143053.37,慢性硬膜下血肿
16,1140619.45,垂体良性肿瘤
16,1114172.97,肌瘤
16,1112945.69,结肠肿瘤
16,1087671.50,乙状结肠肿瘤
16,1077431.63,面神经麻痹
16,1076870.74,喉恶性肿瘤
16,1075800.43,肝炎后肝硬化失代偿期
16,1071353.24,慢性扁桃体炎
16,1070621.92,脑出血后遗症
16,1052181.68,急性非ST段抬高型心肌梗死
16,1027533.49,宫颈炎性疾病
16,1020928.58,丘脑出血
16,1012357.50,面瘫病
16,1009919.40,宫颈糜烂
16,1002035.52,肺大泡
16,992571.92,股骨骨坏死
16,983335.51,新生儿呼吸窘迫综合征
16,982021.53,血管瘤
16,969814.71,脓毒血症
16,960449.97,急性阴道炎
16,959668.46,子宫良性肿瘤
16,955128.72,代谢性白内障
16,954919.39,三叉神经痛
16,952331.93,特指单个手指部分或完全切断
16,946493.36,慢性胃肠炎
16,939339.20,皮肤挫伤
16,928826.20,腰椎间盘退行性病变
16,926521.74,突发性耳聋
16,925132.74,椎管内肿物
16,924706.14,心功能不全
16,918743.00,胸痛
16,918606.83,咯血
16,918408.26,内痔伴特指并发症
16,917257.47,结肠炎
16,911878.51,高胆红素血症
16,911745.83,心衰病
16,910703.22,内痔
16,910469.88,椎-基底动脉供血不足
16,907879.93,急性前列腺炎
16,907712.79,肺炎链球菌感染
16,907448.45,艾滋病
16,905818.35,结节性甲状腺肿
16,904002.68,多发性结肠息肉
16,903934.65,脑干出血
16,895330.98,非霍奇金淋巴瘤
16,894116.31,多发性骨髓瘤
16,892797.20,子宫肿瘤
16,886734.29,胰腺恶性肿瘤
16,886085.62,腹泻
16,881749.81,脊髓损伤
16,881170.56,肩关节脱位
16,880467.56,后交通动脉瘤
16,868066.45,急性喘息性支气管炎
16,867214.09,膀胱恶性肿瘤
16,860911.69,卵巢良性肿瘤
16,854370.78,肿瘤
16,852423.47,骨髓炎
16,851872.03,静脉曲张
16,845446.69,玻璃体出血
16,844563.13,直肠原位癌
16,838656.15,脑栓塞
16,837434.10,皮肤裂伤
16,837078.27,食管肿瘤
16,835786.91,低钾血症
16,830221.35,慢性肾功能衰竭
16,823562.21,结核性胸膜炎
16,823522.36,升结肠恶性肿瘤
16,821529.44,急性鼻窦炎
16,817297.70,多处烧伤至少有一处三度烧伤
16,816614.80,陈旧性腰椎骨折
16,814965.30,肛裂
16,811972.53,特指脑梗死
16,805911.35,外科其他病（水火烫伤病）
16,804229.76,膝关节痛
16,803730.82,输卵管妊娠
16,802663.53,腰椎椎间盘炎
16,799776.96,胸部损伤
16,799659.42,脊柱骨折
16,794160.13,原发性双侧膝关节病
16,787147.08,腰腿痛病
16,786706.80,甲状腺肿物
16,783860.19,气胸
16,783561.13,特指慢性阻塞性肺病
16,778585.15,肾囊肿病
16,775939.13,手指挫伤
16,770440.91,手足口病
16,760347.19,尺骨骨折
16,747172.83,子宫恶性肿瘤
16,741800.05,广泛性焦虑障碍
16,741759.16,急性早幼粒细胞性白血病
16,736778.95,甲状腺良性肿瘤
16,734551.77,高血压急症
16,731926.04,皮炎
16,731384.66,头部内伤病（脑挫裂伤）
16,728515.47,腹痛病
16,727490.01,鼻息肉
16,725038.02,心悸病
16,724919.62,急性化脓性阑尾炎伴穿孔
16,723310.66,急性淋巴细胞白血病
16,722316.22,腹主动脉瘤
16,720295.03,泌尿系结石
16,717251.75,良性阵发性眩晕
16,717236.01,头皮裂伤
16,716762.10,恶性淋巴瘤
16,712474.72,新生儿缺氧缺血性脑病
16,708665.64,急性尿道炎
16,704714.60,脑积水
16,704574.09,肺原位癌
16,704079.39,慢性胆囊炎
16,702617.44,乳腺炎
16,700180.40,骨盆骨折
16,694411.67,跖骨骨折
16,691142.66,消化性溃疡
16,690543.76,特指细菌性肺炎
16,689474.13,抑郁症
16,688430.16,子宫内膜息肉
16,687011.22,病毒性脑炎
16,683096.51,过敏性皮炎
16,681471.90,肩袖损伤
